housing_median_age,total_rooms,population,median_income,median_house_value,distance_to_nearest_city,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,bedrooms_to_rooms_ratio,households_to_population_ratio
18.0,2287.0,1804.0,1.9903,170300.0,20.65,1,0,0,0,0.2894621775251421,0.2976718403547672
29.0,815.0,590.0,3.0052,166700.0,20.32,1,0,0,0,0.252760736196319,0.3101694915254237
42.0,1645.0,1161.0,3.0893,162700.0,20.32,1,0,0,0,0.225531914893617,0.3023255813953488
47.0,882.0,536.0,4.625,163000.0,20.03,1,0,0,0,0.20975056689342403,0.3246268656716418
44.0,1308.0,783.0,4.7361,167700.0,20.03,1,0,0,0,0.20412844036697247,0.30268199233716475
42.0,2326.0,1832.0,3.1713,161000.0,20.03,1,0,0,0,0.21625107480653483,0.27347161572052403
27.0,4701.0,2571.0,2.5417,184100.0,20.86,1,0,0,0,0.28908742820676453,0.47296771684169586
35.0,1769.0,1166.0,2.875,178300.0,20.86,1,0,0,0,0.24646693046919163,0.33104631217838765
42.0,1999.0,1060.0,3.7031,167100.0,21.94,1,0,0,0,0.21560780390195097,0.37641509433962267
46.0,1824.0,1200.0,3.4375,156700.0,21.94,1,0,0,0,0.24013157894736842,0.37583333333333335
38.0,2009.0,1449.0,2.7045,155400.0,21.94,1,0,0,0,0.26082628173220507,0.3112491373360939
35.0,1133.0,774.0,2.2381,137500.0,21.94,1,0,0,0,0.2612533097969991,0.35012919896640826
36.0,2013.0,1659.0,3.1215,153600.0,21.94,1,0,0,0,0.27123695976154993,0.31464737793851716
27.0,2732.0,1690.0,2.6465,160200.0,21.75,1,0,0,0,0.31734992679355783,0.46982248520710057
42.0,1213.0,628.0,3.6987,152100.0,20.86,1,0,0,0,0.22176422093981862,0.3646496815286624
40.0,1699.0,1188.0,4.2083,147300.0,19.57,1,0,0,0,0.20364920541494996,0.2769360269360269
40.0,2945.0,2858.0,3.2368,136900.0,19.57,1,0,0,0,0.2461799660441426,0.24142757172848145
31.0,1332.0,1405.0,2.0125,143000.0,19.4,1,0,0,0,0.3130630630630631,0.25836298932384344
32.0,1507.0,1082.0,3.225,138200.0,19.4,1,0,0,0,0.2514930325149303,0.3234750462107209
26.0,703.0,757.0,2.525,155500.0,20.66,1,0,0,0,0.28733997155049784,0.2800528401585205
42.0,1482.0,1052.0,3.9469,158200.0,20.66,1,0,0,0,0.20917678812415655,0.30133079847908745
36.0,1554.0,974.0,4.2135,161400.0,20.66,1,0,0,0,0.17567567567567569,0.27104722792607805
40.0,2462.0,1821.0,3.5646,162600.0,21.37,1,0,0,0,0.23842404549147034,0.2943437671609006
44.0,1701.0,1091.0,3.025,162300.0,22.43,1,0,0,0,0.2328042328042328,0.3519706691109074
49.0,1937.0,1339.0,3.0319,162800.0,21.37,1,0,0,0,0.22973670624677336,0.3286034353995519
48.0,2258.0,1395.0,3.765,164800.0,21.37,1,0,0,0,0.2254207263064659,0.35268817204301073
45.0,2110.0,1404.0,2.9803,165900.0,21.37,1,0,0,0,0.23412322274881517,0.32336182336182334
44.0,2137.0,1126.0,3.4408,172900.0,21.09,1,0,0,0,0.21572297613476837,0.38987566607460034
44.0,1832.0,1056.0,4.0658,175100.0,21.09,1,0,0,0,0.21888646288209607,0.3835227272727273
38.0,2664.0,1627.0,3.7527,161900.0,21.09,1,0,0,0,0.234984984984985,0.3712354025814382
26.0,6607.0,4066.0,2.5068,156300.0,22.72,1,0,0,0,0.2517027395186923,0.38317757009345793
10.0,1664.0,1369.0,2.9886,175000.0,22.43,1,0,0,0,0.30528846153846156,0.36011687363038714
39.0,2247.0,1670.0,3.07,173000.0,23.49,1,0,0,0,0.2340898976412995,0.3143712574850299
38.0,3596.0,2416.0,3.6897,169800.0,23.24,1,0,0,0,0.2397107897664071,0.3443708609271523
43.0,2752.0,1674.0,3.6719,161300.0,22.16,1,0,0,0,0.234375,0.36678614097968937
39.0,2925.0,1702.0,2.375,160800.0,22.16,1,0,0,0,0.25025641025641027,0.3772032902467685
40.0,1301.0,954.0,2.3804,158000.0,22.43,1,0,0,0,0.26287471176018445,0.3522012578616352
37.0,1404.0,652.0,4.2062,195400.0,23.41,1,0,0,0,0.18304843304843305,0.39570552147239263
30.0,4071.0,2144.0,2.7268,218100.0,24.09,1,0,0,0,0.26209776467698354,0.45242537313432835
36.0,1435.0,606.0,4.1439,212600.0,24.09,1,0,0,0,0.1735191637630662,0.38613861386138615
36.0,1491.0,699.0,4.0781,217300.0,24.09,1,0,0,0,0.17370892018779344,0.3805436337625179
32.0,2630.0,1069.0,2.4659,209000.0,23.05,1,0,0,0,0.21254752851711026,0.4593077642656688
36.0,2668.0,1315.0,4.0714,215600.0,23.77,1,0,0,0,0.1772863568215892,0.3634980988593156
36.0,1979.0,952.0,4.0815,216200.0,23.77,1,0,0,0,0.17129863567458312,0.3560924369747899
37.0,2259.0,1183.0,5.1805,201600.0,23.81,1,0,0,0,0.18813634351482958,0.34911242603550297
36.0,2110.0,1128.0,4.6019,208400.0,24.81,1,0,0,0,0.1971563981042654,0.35726950354609927
36.0,1885.0,1049.0,3.55,212800.0,24.81,1,0,0,0,0.20742705570291778,0.38608198284080075
36.0,1774.0,934.0,4.8571,203300.0,23.41,1,0,0,0,0.19616685456595265,0.35653104925053536
36.0,1703.0,845.0,5.0106,210800.0,23.41,1,0,0,0,0.19083969465648856,0.36449704142011835
28.0,2825.0,1352.0,5.2639,242000.0,26.1,1,0,0,0,0.1663716814159292,0.3468934911242604
36.0,1473.0,713.0,5.9493,228000.0,26.1,1,0,0,0,0.17175831636116767,0.36044880785413747
36.0,956.0,416.0,4.6429,223700.0,26.1,1,0,0,0,0.16631799163179917,0.37740384615384615
36.0,887.0,482.0,4.125,219500.0,25.64,1,0,0,0,0.18376550169109357,0.3257261410788382
36.0,2418.0,1138.0,4.8393,216300.0,25.64,1,0,0,0,0.1608767576509512,0.3400702987697715
36.0,2750.0,1386.0,4.9904,221700.0,24.67,1,0,0,0,0.1770909090909091,0.33044733044733043
34.0,2116.0,972.0,4.8516,213600.0,24.23,1,0,0,0,0.20179584120982988,0.4074074074074074
37.0,2584.0,1333.0,4.3661,219900.0,25.21,1,0,0,0,0.1753095975232198,0.36084021005251316
37.0,2386.0,1101.0,4.6908,218200.0,25.21,1,0,0,0,0.17141659681475271,0.36239782016348776
35.0,1790.0,924.0,5.296,226200.0,27.06,1,0,0,0,0.15027932960893856,0.2846320346320346
36.0,1915.0,850.0,4.7222,225800.0,27.06,1,0,0,0,0.1650130548302872,0.37529411764705883
37.0,2059.0,825.0,4.0603,225200.0,28.04,1,0,0,0,0.1694997571636717,0.40484848484848485
36.0,1726.0,820.0,5.5767,218100.0,27.61,1,0,0,0,0.16628041714947855,0.35121951219512193
36.0,1557.0,697.0,4.5417,219600.0,27.06,1,0,0,0,0.17341040462427745,0.3601147776183644
36.0,2572.0,1318.0,5.1836,219700.0,27.06,1,0,0,0,0.16368584758942456,0.3292867981790592
36.0,690.0,316.0,3.7813,209100.0,27.06,1,0,0,0,0.15797101449275364,0.3291139240506329
37.0,1588.0,692.0,4.8594,220300.0,26.62,1,0,0,0,0.1712846347607053,0.3540462427745665
36.0,1756.0,798.0,5.5581,218300.0,26.62,1,0,0,0,0.16913439635535307,0.35964912280701755
37.0,2143.0,1047.0,4.4423,216000.0,26.21,1,0,0,0,0.1782547830144657,0.3600764087870105
37.0,2706.0,1331.0,5.0719,220000.0,26.21,1,0,0,0,0.17073170731707318,0.35762584522915103
36.0,1074.0,496.0,4.625,217400.0,26.62,1,0,0,0,0.1750465549348231,0.3951612903225806
36.0,1523.0,717.0,4.875,218900.0,26.62,1,0,0,0,0.1726854891661195,0.3877266387726639
36.0,1784.0,964.0,4.2703,220900.0,27.61,1,0,0,0,0.16984304932735425,0.31016597510373445
44.0,1712.0,691.0,4.3594,221300.0,27.22,1,0,0,0,0.18341121495327103,0.4240231548480463
37.0,1242.0,565.0,4.1094,215800.0,26.21,1,0,0,0,0.177938808373591,0.3769911504424779
36.0,1463.0,722.0,4.8438,226300.0,26.62,1,0,0,0,0.17566643882433355,0.3601108033240997
35.0,3008.0,1584.0,3.5465,213200.0,25.82,1,0,0,0,0.22406914893617022,0.4236111111111111
46.0,2439.0,944.0,4.2841,312400.0,25.82,1,0,0,0,0.17589175891758918,0.3961864406779661
44.0,1710.0,786.0,4.2917,314700.0,26.84,1,0,0,0,0.19473684210526315,0.43765903307888043
43.0,2107.0,876.0,3.2024,339400.0,25.46,1,0,0,0,0.2083531086853346,0.4897260273972603
48.0,1895.0,881.0,6.3364,307400.0,25.82,1,0,0,0,0.15514511873350922,0.3325766174801362
45.0,1908.0,890.0,4.575,336000.0,25.46,1,0,0,0,0.18920335429769392,0.3842696629213483
44.0,3043.0,1316.0,4.4286,254900.0,25.46,1,0,0,0,0.20341767992113047,0.4612462006079027
36.0,3002.0,1322.0,4.933,228900.0,25.46,1,0,0,0,0.16122584943371085,0.35627836611195157
29.0,2448.0,894.0,7.6526,481300.0,25.13,1,0,0,0,0.14460784313725492,0.39038031319910516
36.0,2987.0,1360.0,4.8013,224100.0,25.13,1,0,0,0,0.1643789755607633,0.3654411764705882
37.0,1508.0,635.0,3.75,221300.0,25.13,1,0,0,0,0.16710875331564987,0.3795275590551181
36.0,2444.0,1199.0,4.1538,218800.0,24.83,1,0,0,0,0.176759410801964,0.353628023352794
36.0,1348.0,643.0,3.6447,211000.0,24.83,1,0,0,0,0.17359050445103857,0.343701399688958
36.0,2831.0,1462.0,3.8646,214600.0,24.83,1,0,0,0,0.20240197809961144,0.38919288645690836
36.0,2220.0,1002.0,5.0719,219500.0,24.83,1,0,0,0,0.16531531531531532,0.3502994011976048
37.0,3714.0,1956.0,4.2218,200500.0,23.49,1,0,0,0,0.19063004846526657,0.35480572597137017
45.0,1533.0,791.0,3.4605,186600.0,24.56,1,0,0,0,0.21591650358773645,0.42351453855878635
29.0,4716.0,2515.0,2.726,208700.0,24.56,1,0,0,0,0.2909245122985581,0.5057654075546719
45.0,1853.0,945.0,5.0787,219200.0,24.56,1,0,0,0,0.1770102536427415,0.3386243386243386
45.0,2019.0,880.0,4.1023,217300.0,25.63,0,0,0,0,0.17979197622585438,0.38522727272727275
40.0,2597.0,1285.0,3.975,213800.0,23.24,1,0,0,0,0.22410473623411628,0.4350194552529183
35.0,1415.0,591.0,2.9798,315600.0,24.32,0,0,0,0,0.207773851590106,0.49238578680203043
44.0,2731.0,1396.0,4.1771,219100.0,24.11,0,0,0,0,0.2112779201757598,0.3975644699140401
24.0,1228.0,537.0,2.25,192000.0,24.11,0,0,0,0,0.26058631921824105,0.5083798882681564
30.0,2548.0,2086.0,0.7007,134400.0,23.24,1,0,0,0,0.2813971742543171,0.33557046979865773
44.0,1890.0,1378.0,3.8819,143200.0,23.24,1,0,0,0,0.24603174603174602,0.31204644412191584
30.0,3533.0,2678.0,2.2417,151900.0,23.02,0,0,0,0,0.3003113501273705,0.38573562359970126
49.0,1073.0,725.0,3.8026,149700.0,23.02,0,0,0,0,0.2423112767940354,0.37517241379310345
45.0,1167.0,773.0,3.2798,150300.0,23.02,0,0,0,0,0.258783204798629,0.37128072445019406
33.0,2557.0,2286.0,2.3041,149100.0,22.84,1,0,0,0,0.2858818928431756,0.30621172353455817
46.0,1854.0,1360.0,2.4844,158200.0,22.84,1,0,0,0,0.24919093851132687,0.3154411764705882
35.0,3405.0,1953.0,2.7813,159200.0,23.94,0,0,0,0,0.22878120411160058,0.34357398873527906
35.0,3737.0,1305.0,7.2096,490300.0,25.03,0,0,0,0,0.16403532245116403,0.4467432950191571
43.0,2641.0,1011.0,6.4468,444200.0,25.2,0,0,0,0,0.15562287012495266,0.4391691394658754
42.0,1773.0,815.0,4.9,406300.0,25.2,0,0,0,0,0.20304568527918782,0.36687116564417177
45.0,1808.0,800.0,4.8693,277700.0,25.63,0,0,0,0,0.17422566371681417,0.3775
46.0,1362.0,531.0,4.3125,290500.0,25.63,0,0,0,0,0.15712187958883994,0.4180790960451977
44.0,1497.0,542.0,5.0052,321800.0,25.4,0,0,0,0,0.1850367401469606,0.5055350553505535
45.0,1535.0,591.0,4.2411,371700.0,25.4,0,0,0,0,0.17850162866449512,0.467005076142132
39.0,3622.0,1330.0,3.3125,425500.0,25.4,0,0,0,0,0.20568746548868028,0.48721804511278194
43.0,2561.0,1063.0,3.835,418600.0,24.32,0,0,0,0,0.21241702459976572,0.5051740357478833
50.0,3587.0,1513.0,5.5106,252200.0,26.7,0,0,0,0,0.19319765821020352,0.43027098479841375
52.0,2539.0,1152.0,4.1354,268200.0,26.7,0,0,0,0,0.19574635683339897,0.4236111111111111
52.0,2569.0,1030.0,4.1301,268400.0,25.4,0,0,0,0,0.188400155702608,0.43786407766990293
52.0,2618.0,943.0,3.7895,254000.0,26.48,0,0,0,0,0.18029029793735676,0.46659597030752914
43.0,284.0,167.0,4.25,207500.0,26.48,0,0,0,0,0.22887323943661972,0.40718562874251496
30.0,2246.0,1032.0,3.5871,347100.0,25.2,0,0,0,0,0.24577025823686555,0.5310077519379846
19.0,2953.0,1914.0,3.5521,290000.0,26.29,0,0,0,0,0.30308161192008126,0.44670846394984326
21.0,2251.0,913.0,4.6042,272200.0,26.13,0,0,0,0,0.20079964460239894,0.4600219058050383
43.0,1758.0,954.0,5.2606,198900.0,26.13,0,0,0,0,0.19738339021615472,0.3270440251572327
11.0,872.0,422.0,4.6364,156300.0,26.29,0,0,0,0,0.23279816513761467,0.523696682464455
21.0,1835.0,1038.0,4.4559,198500.0,27.38,0,0,0,0,0.2326975476839237,0.3699421965317919
43.0,3013.0,1525.0,4.95,194000.0,27.23,0,0,0,0,0.19050779953534683,0.3468852459016393
34.0,2807.0,2217.0,2.4286,204800.0,26.13,0,0,0,0,0.27360171001068756,0.33558863328822736
23.0,954.0,804.0,2.5833,181300.0,27.38,0,0,0,0,0.4088050314465409,0.4639303482587065
45.0,944.0,533.0,3.4808,206900.0,27.23,0,0,0,0,0.1885593220338983,0.3621013133208255
46.0,1388.0,742.0,4.6458,212100.0,27.23,0,0,0,0,0.1829971181556196,0.3247978436657682
47.0,2347.0,1219.0,5.3096,209900.0,27.23,0,0,0,0,0.1861951427354069,0.3445447087776866
34.0,1719.0,1444.0,2.8438,139300.0,26.01,0,0,0,0,0.2315299592786504,0.25761772853185594
43.0,905.0,764.0,3.3214,162200.0,27.11,0,0,0,0,0.21988950276243094,0.2670157068062827
40.0,1815.0,1807.0,3.0882,160700.0,27.11,0,0,0,0,0.23581267217630855,0.2285556170448257
33.0,1278.0,1157.0,3.5054,146800.0,26.01,0,0,0,0,0.2433489827856025,0.27657735522904064
30.0,1680.0,1779.0,3.6086,146300.0,25.91,0,0,0,0,0.2791666666666667,0.2411467116357504
45.0,455.0,394.0,4.9562,165700.0,26.01,0,0,0,0,0.2021978021978022,0.22588832487309646
43.0,1005.0,723.0,4.3424,162500.0,26.01,0,0,0,0,0.19800995024875623,0.2641770401106501
17.0,5357.0,3030.0,1.9311,138100.0,25.91,0,0,0,0,0.24864663057681538,0.4178217821782178
45.0,1693.0,1255.0,3.6923,159700.0,27.11,0,0,0,0,0.19905493207324276,0.2653386454183267
45.0,1816.0,1524.0,3.8586,157900.0,27.11,0,0,0,0,0.21916299559471367,0.2545931758530184
38.0,1486.0,1345.0,3.3988,147800.0,27.02,0,0,0,0,0.24158815612382234,0.24237918215613383
41.0,726.0,602.0,3.7885,156900.0,27.02,0,0,0,0,0.22865013774104684,0.30398671096345514
45.0,1160.0,1095.0,2.7308,139000.0,28.22,0,0,0,0,0.23620689655172414,0.245662100456621
41.0,1251.0,1053.0,3.2778,150800.0,28.22,0,0,0,0,0.22302158273381295,0.26400759734093066
36.0,1285.0,1291.0,3.7708,157100.0,28.13,0,0,0,0,0.27003891050583656,0.26103795507358635
33.0,1984.0,1764.0,3.875,165100.0,28.13,0,0,0,0,0.2404233870967742,0.2494331065759637
28.0,3008.0,2537.0,2.3,137500.0,29.24,0,0,0,0,0.2091090425531915,0.23492313756405203
39.0,1598.0,1691.0,2.3605,141800.0,29.32,0,0,0,0,0.28660826032540676,0.23595505617977527
32.0,2020.0,2557.0,2.1397,145300.0,29.32,0,0,0,0,0.30346534653465346,0.21978881501759875
44.0,1387.0,984.0,4.25,143100.0,28.22,0,0,0,0,0.20187454938716654,0.30691056910569103
38.0,2010.0,1535.0,1.9848,160400.0,28.48,0,0,0,0,0.2960199004975124,0.34201954397394135
29.0,3497.0,2994.0,1.8109,137500.0,29.57,0,0,0,0,0.3134114955676294,0.30694722778891115
47.0,767.0,569.0,2.9514,185200.0,29.43,0,0,0,0,0.2542372881355932,0.3427065026362039
48.0,2105.0,1807.0,2.7183,190400.0,29.43,0,0,0,0,0.2812351543942993,0.29828444936358606
47.0,2549.0,1388.0,3.0135,192700.0,29.43,0,0,0,0,0.24558650451157316,0.4365994236311239
52.0,1786.0,1090.0,2.8988,194900.0,28.33,0,0,0,0,0.24916013437849943,0.3944954128440367
41.0,2125.0,1604.0,2.9943,190600.0,28.48,0,0,0,0,0.2781176470588235,0.34600997506234416
42.0,4577.0,2749.0,2.5012,197500.0,28.33,0,0,0,0,0.2503823465151846,0.3979628955983994
45.0,2456.0,1300.0,3.9792,210200.0,28.33,0,0,0,0,0.2015472312703583,0.34615384615384615
52.0,1009.0,614.0,4.0074,200800.0,28.33,0,0,0,0,0.21407333994053518,0.3762214983713355
42.0,2301.0,2114.0,2.0579,132700.0,28.65,0,0,0,0,0.26988265971316816,0.2653736991485336
36.0,2326.0,2635.0,2.1985,141800.0,28.48,0,0,0,0,0.3134135855546002,0.2493358633776091
42.0,1571.0,1631.0,1.6384,128000.0,29.74,0,0,0,0,0.27689369828134947,0.2556713672593501
41.0,2114.0,2357.0,1.7938,142600.0,29.57,0,0,0,0,0.28949858088930935,0.22443784471786168
43.0,1823.0,2339.0,1.6792,130600.0,29.57,0,0,0,0,0.32912781130005486,0.2394185549380077
30.0,2734.0,2951.0,1.7689,117600.0,28.65,0,0,0,0,0.27724945135332846,0.2341579125720095
36.0,948.0,1042.0,1.55,100000.0,29.94,0,0,0,0,0.31962025316455694,0.2888675623800384
43.0,2210.0,1042.0,3.5,216700.0,26.48,0,0,0,0,0.21221719457013574,0.40115163147792704
27.0,471.0,315.0,1.75,154200.0,27.57,0,0,0,0,0.2802547770700637,0.3047619047619048
9.0,3564.0,1530.0,5.1806,175000.0,29.09,0,0,0,0,0.23428731762065094,0.5274509803921569
25.0,5463.0,3010.0,3.233,199100.0,30.16,0,0,0,0,0.23155775215083288,0.39169435215946846
26.0,1589.0,883.0,3.5313,187500.0,28.86,0,0,0,0,0.23914411579609818,0.4144960362400906
15.0,2407.0,1591.0,3.0513,148100.0,28.65,0,0,0,0,0.2447029497299543,0.3180389692017599
45.0,1579.0,687.0,5.0424,225900.0,27.22,1,0,0,0,0.17606079797340088,0.4148471615720524
45.0,1734.0,797.0,4.8917,222800.0,27.22,1,0,0,0,0.1908881199538639,0.36762860727728985
43.0,1544.0,701.0,4.1375,226000.0,28.23,1,0,0,0,0.18523316062176165,0.42510699001426533
42.0,1493.0,671.0,3.2794,224500.0,28.23,1,0,0,0,0.1855324849296718,0.3979135618479881
44.0,1619.0,815.0,5.5449,232200.0,27.87,1,0,0,0,0.17294626312538605,0.34846625766871164
44.0,1785.0,779.0,4.3056,228600.0,27.87,1,0,0,0,0.17198879551820728,0.3735558408215661
45.0,3087.0,1474.0,5.5196,227600.0,26.84,1,0,0,0,0.18594104308390022,0.38466757123473544
36.0,1408.0,702.0,4.875,222500.0,28.04,1,0,0,0,0.17755681818181818,0.3575498575498576
36.0,1462.0,664.0,5.1171,225300.0,27.61,1,0,0,0,0.15937072503419972,0.3313253012048193
36.0,1999.0,887.0,3.8162,221900.0,28.61,1,0,0,0,0.1950975487743872,0.42728297632469
36.0,1742.0,857.0,4.6875,218200.0,28.61,1,0,0,0,0.19517795637198623,0.39789964994165694
37.0,1249.0,517.0,4.4196,223100.0,27.61,1,0,0,0,0.16172938350680544,0.3655705996131528
36.0,1820.0,899.0,4.918,225200.0,27.61,1,0,0,0,0.17197802197802198,0.3281423804226919
36.0,2734.0,1308.0,5.9265,227300.0,28.49,1,0,0,0,0.16386247256766642,0.33715596330275227
36.0,2422.0,1193.0,4.8462,225700.0,29.02,1,0,0,0,0.17341040462427745,0.3528918692372171
36.0,1930.0,915.0,5.2713,244400.0,29.02,1,0,0,0,0.18341968911917098,0.3584699453551913
36.0,2000.0,956.0,5.3735,234400.0,28.04,1,0,0,0,0.1715,0.3682008368200837
20.0,6295.0,2292.0,7.6084,402500.0,30.88,1,0,0,0,0.14884829229547258,0.38132635253054104
36.0,2219.0,1042.0,5.2299,239800.0,29.46,1,0,0,0,0.17710680486705724,0.3800383877159309
36.0,1878.0,846.0,7.1937,254400.0,30.44,1,0,0,0,0.17199148029818956,0.38416075650118203
36.0,1111.0,444.0,3.7031,245300.0,30.02,1,0,0,0,0.16561656165616562,0.39864864864864863
36.0,856.0,451.0,5.1993,246000.0,30.02,1,0,0,0,0.1705607476635514,0.36363636363636365
36.0,1252.0,558.0,3.9722,235600.0,29.62,1,0,0,0,0.16693290734824281,0.3835125448028674
37.0,1987.0,1095.0,4.3203,232800.0,28.61,1,0,0,0,0.1746351283341721,0.32602739726027397
36.0,1946.0,871.0,5.2155,254800.0,29.02,1,0,0,0,0.1778006166495375,0.3857634902411022
37.0,1756.0,836.0,4.375,218200.0,28.61,1,0,0,0,0.19646924829157175,0.4007177033492823
36.0,2565.0,1155.0,4.6087,224600.0,29.25,1,0,0,0,0.17855750487329436,0.38354978354978353
37.0,1798.0,860.0,4.2143,228500.0,29.25,1,0,0,0,0.18409343715239154,0.3953488372093023
37.0,1013.0,493.0,4.7845,231400.0,28.9,1,0,0,0,0.1964461994076999,0.3711967545638945
37.0,1228.0,572.0,4.325,223900.0,28.9,1,0,0,0,0.19299674267100977,0.4230769230769231
37.0,1530.0,711.0,5.1795,225400.0,27.87,1,0,0,0,0.1895424836601307,0.3980309423347398
36.0,665.0,273.0,3.7321,223700.0,27.87,1,0,0,0,0.17142857142857143,0.41025641025641024
34.0,1903.0,928.0,5.395,241900.0,28.9,1,0,0,0,0.18024172359432475,0.3760775862068966
36.0,1749.0,855.0,4.6473,227100.0,28.9,1,0,0,0,0.1841052029731275,0.3730994152046784
36.0,1026.0,505.0,4.3438,233600.0,29.94,1,0,0,0,0.17738791423001948,0.3485148514851485
36.0,1496.0,743.0,4.4312,226000.0,29.94,1,0,0,0,0.18114973262032086,0.3566621803499327
41.0,1509.0,821.0,4.0893,223000.0,29.94,1,0,0,0,0.21537442014579192,0.38246041412911086
44.0,1886.0,1167.0,3.1042,219800.0,29.35,0,0,0,0,0.21155885471898198,0.31876606683804626
36.0,1774.0,784.0,5.0447,249200.0,29.25,1,0,0,0,0.1685456595264938,0.38010204081632654
36.0,1665.0,721.0,4.6875,250700.0,29.25,1,0,0,0,0.17477477477477477,0.4077669902912621
35.0,1835.0,774.0,2.7092,256300.0,30.28,1,0,0,0,0.23705722070844687,0.5400516795865633
36.0,1257.0,530.0,5.3701,251400.0,30.28,1,0,0,0,0.16308671439936356,0.39811320754716983
36.0,1837.0,810.0,4.3897,235000.0,30.64,1,0,0,0,0.17365269461077845,0.3765432098765432
36.0,1993.0,884.0,5.587,244900.0,31.66,1,0,0,0,0.17762167586552935,0.38122171945701355
36.0,2223.0,1039.0,5.7942,257000.0,31.66,1,0,0,0,0.1664417453891138,0.35611164581328203
36.0,1371.0,666.0,5.0795,243300.0,30.44,1,0,0,0,0.18234865061998543,0.3858858858858859
36.0,1724.0,838.0,4.4831,253900.0,31.43,1,0,0,0,0.18677494199535963,0.3914081145584726
36.0,1680.0,744.0,4.66,244800.0,30.64,1,0,0,0,0.1732142857142857,0.3763440860215054
35.0,1034.0,444.0,5.4602,231600.0,30.64,1,0,0,0,0.17408123791102514,0.39864864864864863
37.0,1694.0,776.0,6.2187,257900.0,29.62,1,0,0,0,0.1652892561983471,0.3492268041237113
36.0,1962.0,786.0,5.62,239600.0,30.02,1,0,0,0,0.1656472986748216,0.40076335877862596
37.0,1814.0,850.0,5.0574,240800.0,31.02,1,0,0,0,0.18136714443219404,0.38588235294117645
36.0,4210.0,1911.0,5.8491,247300.0,32.42,1,0,0,0,0.15605700712589074,0.33019361590790164
35.0,4466.0,2134.0,5.7389,251800.0,33.04,1,0,0,0,0.16569637259292433,0.34817244611059045
35.0,2370.0,996.0,5.7368,287200.0,32.03,1,0,0,0,0.159915611814346,0.3815261044176707
36.0,3359.0,1522.0,5.1805,249400.0,32.03,1,0,0,0,0.17743376004763323,0.3712220762155059
16.0,3985.0,1327.0,7.9767,500001.0,32.69,1,0,0,0,0.14228356336260978,0.4250188394875659
29.0,2937.0,1132.0,4.6133,500001.0,30.99,0,0,0,0,0.1784133469526728,0.4664310954063604
31.0,3039.0,1199.0,3.7232,500001.0,32.03,0,0,0,0,0.24317209608423823,0.5813177648040033
36.0,1245.0,508.0,5.3441,480600.0,30.99,0,0,0,0,0.16947791164658635,0.43503937007874016
43.0,1471.0,767.0,4.3317,232400.0,31.31,1,0,0,0,0.20462270564242013,0.40547588005215124
41.0,1762.0,738.0,4.1687,240700.0,31.31,1,0,0,0,0.1782065834279228,0.4065040650406504
44.0,2153.0,947.0,5.0072,236200.0,30.99,0,0,0,0,0.17417556897352532,0.3843717001055966
45.0,2317.0,1057.0,4.375,234800.0,30.99,0,0,0,0,0.1933534743202417,0.40491958372753073
45.0,1519.0,681.0,4.6452,212500.0,30.69,0,0,0,0,0.17314022383146807,0.3920704845814978
20.0,6678.0,3625.0,3.7716,242900.0,30.99,0,0,0,0,0.26909254267744837,0.44110344827586206
43.0,2506.0,1230.0,3.4211,203900.0,29.63,0,0,0,0,0.21189146049481244,0.44146341463414634
5.0,3700.0,1657.0,3.7826,196300.0,30.41,0,0,0,0,0.26837837837837836,0.5117682558841279
23.0,2573.0,1478.0,3.4833,209400.0,30.69,0,0,0,0,0.2673921492421298,0.40866035182679294
44.0,2388.0,1461.0,3.1711,215400.0,30.69,0,0,0,0,0.259212730318258,0.405201916495551
44.0,2101.0,1038.0,3.108,217900.0,31.74,0,0,0,0,0.23607805806758686,0.4816955684007707
25.0,4013.0,2297.0,3.0453,185900.0,30.41,0,0,0,0,0.2733615748816347,0.4218545929473226
17.0,1584.0,904.0,2.0875,181300.0,31.48,0,0,0,0,0.2746212121212121,0.4491150442477876
14.0,1709.0,1939.0,1.9808,139100.0,31.24,0,0,0,0,0.3265067290813341,0.26817947395564723
33.0,2048.0,2074.0,2.0156,152700.0,31.24,0,0,0,0,0.28564453125,0.2878495660559306
25.0,3742.0,3916.0,2.4,153700.0,30.16,0,0,0,0,0.3153393907001603,0.27145045965270687
26.0,3061.0,2135.0,2.875,164000.0,30.16,0,0,0,0,0.2757268866383535,0.36018735362997656
32.0,2171.0,3002.0,2.375,139700.0,29.94,0,0,0,0,0.3095347766006449,0.21585609593604263
30.0,1349.0,2646.0,1.9318,115900.0,29.94,0,0,0,0,0.38472942920681985,0.20861678004535147
36.0,1697.0,1379.0,1.2746,129700.0,30.83,0,0,0,0,0.3241013553329405,0.3147208121827411
27.0,1580.0,1896.0,2.0186,130000.0,29.74,0,0,0,0,0.3227848101265823,0.23628691983122363
